,Unnamed: 0,Brand,Store Number,Store Name,Ownership Type,Street Address,City,State/Province,Country,Postcode,Phone Number,Timezone,Longitude,Latitude,Zipcode,IsWalmart,IsCSV,IsWalgreen,IsTarget,IsCVS,IsRiteAid,IsSuperShop
21241,21241,Starbucks,13538-107927,28th & 7th,Company Owned,315 Seventh Avenue,New York,NY,US,100016005,646-336-6462,GMT-05:00 America/New_York,-73.99,40.75,10001,0,0,0,0,1,1,0
21242,21242,Starbucks,17505-180084,Macy's 2nd Floor,Company Owned,151 W. 34th Street,New York,NY,US,10001,2122390342,GMT-05:00 America/New_York,-73.99,40.75,10001,0,0,0,0,1,1,0
21243,21243,Starbucks,7386-1642,111th & Broadway,Company Owned,2853 Broadway,New York,NY,US,100257817,2122807269,GMT-05:00 America/New_York,-73.97,40.8,10025,0,0,1,0,1,1,0
21244,21244,Starbucks,7403-1712,35th & 7th,Company Owned,462 7th Avenue,New York,NY,US,10018,(212) 279-6432,GMT-05:00 America/New_York,-73.99,40.75,10001,0,0,0,0,1,1,0
21245,21245,Starbucks,14441-122925,118th & Frederick Douglas Blvd.,Company Owned,2195 Frederick Douglas Boulevard,New York,NY,US,100260982,212-662-1239,GMT-05:00 America/New_York,-73.95,40.81,10027,0,0,0,0,1,1,0
21246,21246,Starbucks,10279-100661,56th & Sixth,Company Owned,1380 Sixth Avenue,New York,NY,US,10019,212-977-1382,GMT-05:00 America/New_York,-73.98,40.76,10112,0,0,0,0,0,0,0
21247,21247,Starbucks,17478-177844,58th Btwn Madison & Fifth,Company Owned,600 Madison Avenue,New York,NY,US,10022,212 7591569,GMT-05:00 America/New_York,-73.97,40.76,10022,0,0,1,0,1,0,0
21248,21248,Starbucks,17795-180024,13th & 1st,Company Owned,219 First Avenue,New York,NY,US,10003,212 2540358,GMT-05:00 America/New_York,-73.98,40.73,10009,0,0,1,0,0,1,0
21249,21249,Starbucks,7577-13827,45th & Park,Company Owned,230 Park Avenue,New York,NY,US,101690005,212-681-9407,GMT-05:00 America/New_York,-73.98,40.75,10110,0,0,0,0,0,0,0
21250,21250,Starbucks,7446-2301,34th & 7th,Company Owned,450 7th Avenue,New York,NY,US,10017,212-279-1122,GMT-05:00 America/New_York,-73.99,40.75,10001,0,0,0,0,1,1,0
21251,21251,Starbucks,7370-1274,48th & 3rd,Company Owned,757 Third Avenue,New York,NY,US,100172013,(212) 715-9884,GMT-05:00 America/New_York,-73.97,40.75,10017,0,0,0,0,1,1,0
21252,21252,Starbucks,18860-193548,28th & 3rd,Company Owned,393 Third Ave,New York,NY,US,10016,212-481-4690,GMT-05:00 America/New_York,-73.98,40.74,10016,0,0,1,0,1,1,0
21253,21253,Starbucks,7560-14070,Broadway at Barclay Str,Company Owned,233 Broadway,New York,NY,US,102790001,212-619-1529,GMT-05:00 America/New_York,-74.01,40.71,10271,0,0,0,0,0,0,0
21254,21254,Starbucks,7342-1192,41st & 3rd,Company Owned,"639 3rd Avenue, Liberty Plaza",New York,NY,US,100175605,(212) 973-1376,GMT-05:00 America/New_York,-73.97,40.75,10017,0,0,0,0,1,1,0
21255,21255,Starbucks,9237-8938,165 Broadway - 1 Liberty,Company Owned,165 Broadway,New York,NY,US,100061404,212 6086481,GMT-05:00 America/New_York,-74.01,40.71,10271,0,0,0,0,0,0,0
21256,21256,Starbucks,7566-13122,Broadway & Reade,Company Owned,291 Broadway,New York,NY,US,100071814,212 406 5310,GMT-05:00 America/New_York,-74.01,40.71,10271,0,0,0,0,0,0,0
21257,21257,Starbucks,7920-88803,2 Broadway,Company Owned,2 Broadway,New York,NY,US,100042207,212-344-4290,GMT-05:00 America/New_York,-74.01,40.7,10005,0,0,0,0,0,0,0
21258,21258,Starbucks,8615-93968,55th & Seventh,Company Owned,870 7th Avenue,New York,NY,US,100194369,2125862142,GMT-05:00 America/New_York,-73.98,40.76,10112,0,0,0,0,0,0,0
21259,21259,Starbucks,8770-94772,80th & York,Company Owned,1515 York Avenue,New York,NY,US,100287002,212-472-3581,GMT-05:00 America/New_York,-73.95,40.77,10044,0,0,0,0,0,0,0
21260,21260,Starbucks,25849-239047,ABC 77 West Cafe,Licensed,47 W 66th St,New York,NY,US,10023,2124560388,GMT-05:00 America/New_York,-73.98,40.77,10019,0,0,1,0,1,1,0
21261,21261,Starbucks,7427-1917,29th & Park,Company Owned,424 Park Avenue South,New York,NY,US,100168022,212-725-0637,GMT-05:00 America/New_York,-73.98,40.74,10016,0,0,1,0,1,1,0
21262,21262,Starbucks,20154-203326,99 Wall Street,Company Owned,99 Wall St.,New York,NY,US,10005,212-487-1906,GMT-05:00 America/New_York,-74.01,40.7,10005,0,0,0,0,0,0,0
21263,21263,Starbucks,839-2033,81st & Broadway,Company Owned,2252 Broadway,New York,NY,US,100245805,212-721-1267,GMT-05:00 America/New_York,-73.98,40.78,10023,0,0,0,0,1,1,0
21264,21264,Starbucks,825-2037,Lafayette & 8th Street,Company Owned,13-25  Astor Place,New York,NY,US,100036904,212-982-3753,GMT-05:00 America/New_York,-73.99,40.73,10003,0,0,1,0,1,1,0
21265,21265,Starbucks,11737-106178,44th & Madison,Company Owned,340 Madison Avenue,New York,NY,US,101730002,212-867-0928,GMT-05:00 America/New_York,-73.98,40.75,10110,0,0,0,0,0,0,0
21266,21266,Starbucks,7761-59819,52nd & Lex,Company Owned,599 Lexington,New York,NY,US,100226030,212-754-1864,GMT-05:00 America/New_York,-73.97,40.76,10022,0,0,1,0,1,0,0
21267,21267,Starbucks,7470-8467,35th & 8th,Company Owned,494 Eighth Ave.,New York,NY,US,100012519,(212) 947-3860,GMT-05:00 America/New_York,-73.99,40.75,10001,0,0,0,0,1,1,0
21268,21268,Starbucks,7501-9812,52nd & 8th,Company Owned,871 8th Avenue,New York,NY,US,100195761,212-246-7699,GMT-05:00 America/New_York,-73.99,40.76,10018,0,0,0,0,0,0,0
21269,21269,Starbucks,7317-1191,73rd & Columbus,Company Owned,267-275 Columbus Ave,New York,NY,US,100232904,(212) 579-7834,GMT-05:00 America/New_York,-73.98,40.78,10023,0,0,0,0,1,1,0
21270,21270,Starbucks,7238-645,Broadway Btwn 37th & 38th,Company Owned,1372 Broadway,New York,NY,US,100186107,(212) 921-0827,GMT-05:00 America/New_York,-73.99,40.75,10001,0,0,0,0,1,1,0
21271,21271,Starbucks,14218-103631,103rd & Broadway,Company Owned,2690 Broadway,New York,NY,US,100254411,212-531-8204,GMT-05:00 America/New_York,-73.97,40.8,10025,0,0,1,0,1,1,0
21272,21272,Starbucks,11649-105788,Hudson & King,Company Owned,345 Hudson St.,New York,NY,US,100144502,646-486-0514,GMT-05:00 America/New_York,-74.01,40.73,10012,0,0,0,0,1,1,0
21273,21273,Starbucks,47020-256344,Brookfield Place 2,Company Owned,"250 Vesey Street, 203",New York,NY,US,10281,6466185392,GMT-05:00 America/New_York,-74.02,40.71,10280,0,0,0,0,0,0,0
21274,21274,Starbucks,7216-592,87th & Lexington,Company Owned,120 EAST 87TH ST,New York,NY,US,101281116,212-426-2580,GMT-05:00 America/New_York,-73.96,40.78,10028,0,0,1,0,1,0,0
21275,21275,Starbucks,7416-834,55 Broad Street,Company Owned,55 Broad Street,New York,NY,US,100042501,(212) 742-2490,GMT-05:00 America/New_York,-74.01,40.71,10271,0,0,0,0,0,0,0
21276,21276,Starbucks,75271-97781,Javits Convention Ctr Taxi North,Licensed,655 W 34th St,New York,NY,US,100011114,212-216-2426,GMT-05:00 America/New_York,-74.0,40.76,10018,0,0,0,0,0,0,0
21277,21277,Starbucks,8812-95025,39th & Park,Company Owned,90 Park Ave,New York,NY,US,100161301,212-661-5489,GMT-05:00 America/New_York,-73.98,40.75,10110,0,0,0,0,0,0,0
21278,21278,Starbucks,9244-9097,43rd & Madison,Company Owned,335 Madison Avenue,New York,NY,US,100174611,(212) 370-3510,GMT-05:00 America/New_York,-73.98,40.75,10110,0,0,0,0,0,0,0
21279,21279,Starbucks,9722-97890,31st & 6th,Company Owned,"875 Sixth Ave, Grand Central Station",New York,NY,US,10001,2126296540,GMT-05:00 America/New_York,-73.99,40.75,10001,0,0,0,0,1,1,0
21280,21280,Starbucks,7800-67600,Grand Central,Company Owned,"7800 Grand Central Station, Track 35",New York,NY,US,10017,212-370-4161,GMT-05:00 America/New_York,-73.98,40.75,10110,0,0,0,0,0,0,0
21281,21281,Starbucks,9238-193184,Brookfield Place 1,Company Owned,"200 Liberty St, L105, 3 New York Plaza",New York,NY,US,10006,2125879512,GMT-05:00 America/New_York,-74.02,40.71,10280,0,0,0,0,0,0,0
21282,21282,Starbucks,7398-1655,Water & Whitehall Streets,Company Owned,"2 Water St, Macy's Herald Square",New York,NY,US,100042480,212-785-1082,GMT-05:00 America/New_York,-74.01,40.7,10005,0,0,0,0,0,0,0
21283,21283,Starbucks,20161-203724,Macy's Mezzanine,Company Owned,151 W 34th St,New York,NY,US,10001,212 2396524,GMT-05:00 America/New_York,-73.99,40.75,10001,0,0,0,0,1,1,0
21284,21284,Starbucks,7575-13125,43rd & 3rd,Company Owned,685 Third Avenue,New York,NY,US,100174024,646 865 1250,GMT-05:00 America/New_York,-73.97,40.75,10017,0,0,0,0,1,1,0
21285,21285,Starbucks,852-2047, 51st & Broadway,Company Owned,1656 Broadway,New York,NY,US,100196234,212-397-7124,GMT-05:00 America/New_York,-73.98,40.76,10112,0,0,0,0,0,0,0
21286,21286,Starbucks,24485-237984,53rd & 3rd,Company Owned,875 Third Avenue,New York,NY,US,10022,6464774945,GMT-05:00 America/New_York,-73.97,40.76,10022,0,0,1,0,1,0,0
21287,21287,Starbucks,10693-102303,58th btwn 3rd & Lex,Company Owned,731 Lexington Avenue,New York,NY,US,100221331,212-644-0692,GMT-05:00 America/New_York,-73.97,40.76,10022,0,0,1,0,1,0,0
21288,21288,Starbucks,7684-40482,Broadway & Grand,Company Owned,471 Broadway,New York,NY,US,100132664,212-219-8787,GMT-05:00 America/New_York,-74.0,40.72,10278,0,0,0,0,0,0,0
21289,21289,Starbucks,7378-939,Union Square East,Company Owned,"10 UNION SQUARE EAST, Port Authority Bus Terminal",New York,NY,US,100033314,(212) 982-8426,GMT-05:00 America/New_York,-73.99,40.74,10011,0,0,0,0,1,1,0
21290,21290,Starbucks,16676-158184,Port Authority South Wing,Company Owned,"625 Eighth Avenue, Manhattan Project",New York,NY,US,100181415,212-273-9613,GMT-05:00 America/New_York,-73.99,40.76,10018,0,0,0,0,0,0,0
21291,21291,Teavana,28382-250254,Teavana - Manhattan Project,Company Owned,"1291 Lexington Ave., #1291",New York,NY,US,10028,212-831-5738,GMT-05:00 America/New_York,-73.96,40.78,10028,0,0,1,0,1,0,0
21292,21292,Starbucks,9242-9095,44th & Lex,Company Owned,450 Lexington Avenue,New York,NY,US,100173904,2126825139,GMT-05:00 America/New_York,-73.97,40.75,10017,0,0,0,0,1,1,0
21293,21293,Starbucks,9439-96684,84th & Third,Company Owned,1488 Third Avenue #A,New York,NY,US,100281967,212-744-7458,GMT-05:00 America/New_York,-73.96,40.78,10028,0,0,1,0,1,0,0
21294,21294,Starbucks,7525-12712,57th & Lex,Company Owned,135 East 57th Street,New York,NY,US,100222050,212-935-1866,GMT-05:00 America/New_York,-73.97,40.76,10022,0,0,1,0,1,0,0
21295,21295,Starbucks,10044-99132,Allen & Delancey,Company Owned,80 Delancey Street,New York,NY,US,100023133,917 5341397,GMT-05:00 America/New_York,-73.99,40.72,10002,0,0,0,0,1,1,0
21296,21296,Starbucks,7586-26827,19th & 8th,Company Owned,177 Eighth Avenue,New York,NY,US,100111602,212 414 8786,GMT-05:00 America/New_York,-74.0,40.74,10011,0,0,0,0,1,1,0
21297,21297,Starbucks,21252-210045,239 Bleecker St,Company Owned,239 Bleecker St,New York,NY,US,10014,212-206-1092,GMT-05:00 America/New_York,-74.0,40.73,10012,0,0,0,0,1,1,0
21298,21298,Starbucks,8992-233044,54th and Broadway,Company Owned,1700 Broadway,New York,NY,US,10019,2122450761,GMT-05:00 America/New_York,-73.98,40.76,10112,0,0,0,0,0,0,0
21299,21299,Starbucks,7781-50879,Lafayette & Worth,Company Owned,111 Worth Street,New York,NY,US,100134008,212-964-8846,GMT-05:00 America/New_York,-74.0,40.72,10278,0,0,0,0,0,0,0
21300,21300,Starbucks,7511-12733,39th & 7th,Company Owned,525 7th Avenue,New York,NY,US,10018,212-869-5273,GMT-05:00 America/New_York,-73.99,40.75,10001,0,0,0,0,1,1,0
21301,21301,Starbucks,7466-6651,Chambers and West Broadway,Company Owned,125 Chambers Street,New York,NY,US,100071331,212-791-6368,GMT-05:00 America/New_York,-74.01,40.72,10013,0,0,0,0,0,1,0
21302,21302,Starbucks,10784-103069,35th & 5th,Company Owned,373 5th Avenue,New York,NY,US,100163307,212-213-5363,GMT-05:00 America/New_York,-73.98,40.75,10110,0,0,0,0,0,0,0
21303,21303,Starbucks,7612-22336,60th & First,Company Owned,1102 1st Ave,New York,NY,US,100658702,212-688-9118,GMT-05:00 America/New_York,-73.96,40.76,10065,0,0,1,0,1,1,0
21304,21304,Starbucks,11650-105785,Hudson & 10th,Company Owned,518 Hudson Street,New York,NY,US,100142854,646-486-0524,GMT-05:00 America/New_York,-74.01,40.73,10012,0,0,0,0,1,1,0
21305,21305,Starbucks,20259-184464,6th Ave at Walker Street,Company Owned,32 Avenue of the Americas,New York,NY,US,10013,2129660984,GMT-05:00 America/New_York,-74.0,40.72,10278,0,0,0,0,0,0,0
21306,21306,Starbucks,817-2015,75th & First,Company Owned,1445 First Avenue,New York,NY,US,100213002,212-472-7784,GMT-05:00 America/New_York,-73.95,40.77,10044,0,0,0,0,0,0,0
21307,21307,Starbucks,7673-15896,52nd & 7th,Company Owned,156 W 52nd St,New York,NY,US,100196004,2122456479,GMT-05:00 America/New_York,-73.98,40.76,10112,0,0,0,0,0,0,0
21308,21308,Starbucks,7711-46019,15th & Ninth,Company Owned,76 9th Ave,New York,NY,US,100114962,(646) 230-7145,GMT-05:00 America/New_York,-74.0,40.74,10011,0,0,0,0,1,1,0
21309,21309,Starbucks,29940-255942,85th & Madison,Company Owned,1142 Madison Ave,New York,NY,US,10028,2122881506,GMT-05:00 America/New_York,-73.96,40.78,10028,0,0,1,0,1,0,0
21310,21310,Starbucks,10751-100660,Roosevelt Island,Company Owned,455 Main Street,New York,NY,US,100440192,212-371-1298,GMT-05:00 America/New_York,-73.95,40.76,11106,0,0,1,0,0,1,0
21311,21311,Starbucks,7878-83763,Pearl & Maiden,Company Owned,80 Pine Street,New York,NY,US,100051702,212-480-3970,GMT-05:00 America/New_York,-74.01,40.71,10271,0,0,0,0,0,0,0
21312,21312,Starbucks,847-591,6th & Waverly (Waverly Place),Company Owned,378 6th Avenue,New York,NY,US,10011,212-477-2690,GMT-05:00 America/New_York,-74.0,40.73,10012,0,0,0,0,1,1,0
21313,21313,Starbucks,10608-101495,60th & Third,Company Owned,1021 Third Avenue,New York,NY,US,100658501,212-486-6764,GMT-05:00 America/New_York,-73.97,40.76,10022,0,0,1,0,1,0,0
21314,21314,Starbucks,47195-257105,10 Waverly Place,Company Owned,10 Waverly Place,New York,NY,US,10003,9292590304,GMT-05:00 America/New_York,-73.99,40.73,10003,0,0,1,0,1,1,0
21315,21315,Starbucks,7536-8567,36th & Madison,Company Owned,200 Madison Avenue,New York,NY,US,100163903,212-684-6873,GMT-05:00 America/New_York,-73.98,40.75,10110,0,0,0,0,0,0,0
21316,21316,Starbucks,16628-169564,26th & Broadway,Company Owned,1140 Broadway,New York,NY,US,100107504,2122136519,GMT-05:00 America/New_York,-73.99,40.74,10011,0,0,0,0,1,1,0
21317,21317,Starbucks,7316-1190,31st & 7th,Company Owned,370 7th Avenue,New York,NY,US,100013967,(212) 967-2041,GMT-05:00 America/New_York,-73.99,40.75,10001,0,0,0,0,1,1,0
21318,21318,Starbucks,23044-227244,32nd btwn 6th & 7th,Company Owned,11 Penn Plaza,New York,NY,US,10001,646-599-3512,GMT-05:00 America/New_York,-73.99,40.75,10001,0,0,0,0,1,1,0
21319,21319,Starbucks,19024-191684,53rd & Madison,Company Owned,515 Madison Avenue,New York,NY,US,10022,212-371-3758,GMT-05:00 America/New_York,-73.97,40.76,10022,0,0,1,0,1,0,0
21320,21320,Starbucks,7663-40483,90th & First,Company Owned,400 East 90th Street,New York,NY,US,101285153,212-987-0891,GMT-05:00 America/New_York,-73.95,40.78,10028,0,0,1,0,1,0,0
21321,21321,Starbucks,7534-12700,114th & Broadway,Company Owned,2929 Broadway,New York,NY,US,100257819,212-932-0300,GMT-05:00 America/New_York,-73.96,40.81,10027,0,0,0,0,1,1,0
21322,21322,Starbucks,7547-14071,7th Ave at Grove Street,Company Owned,72 Grove Street,New York,NY,US,100143557,646-486-2216,GMT-05:00 America/New_York,-74.0,40.73,10012,0,0,0,0,1,1,0
21323,21323,Starbucks,25818-242585,14 Wall St,Company Owned,14 Wall St,New York,NY,US,10005,6465966331,GMT-05:00 America/New_York,-74.01,40.71,10271,0,0,0,0,0,0,0
21324,21324,Starbucks,7672-48619,85th & First,Company Owned,1631 1st Ave,New York,NY,US,100284304,212-737-6534,GMT-05:00 America/New_York,-73.95,40.78,10028,0,0,1,0,1,0,0
21325,21325,Starbucks,14618-126424,24th & 7th,Company Owned,229 Seventh Avenue,New York,NY,US,100111808,212-255-8750,GMT-05:00 America/New_York,-74.0,40.74,10011,0,0,0,0,1,1,0
21326,21326,Starbucks,7426-141352,47th & 5th,Company Owned,575 Fifth Avenue,New York,NY,US,100172422,212-490-3189,GMT-05:00 America/New_York,-73.98,40.76,10112,0,0,0,0,0,0,0
21327,21327,Starbucks,7680-36959,Canal and Centre,Company Owned,241 Canal Street,New York,NY,US,100134118,212-219-2725,GMT-05:00 America/New_York,-74.0,40.72,10278,0,0,0,0,0,0,0
21328,21328,Starbucks,7273-984,42nd & 6th,Company Owned,1100 Avenue of the Americas,New York,NY,US,100366712,(212) 398-4508,GMT-05:00 America/New_York,-73.98,40.75,10110,0,0,0,0,0,0,0
21329,21329,Starbucks,7443-3688,Rockefeller Center Concourse,Company Owned,"30 Rockefeller Plaza, Space A",New York,NY,US,101120015,212-586-0914,GMT-05:00 America/New_York,-73.98,40.76,10112,0,0,0,0,0,0,0
21330,21330,Starbucks,17738-182205,53rd & Sixth (SW Corner),Company Owned,1301 Avenue of the Americas,New York,NY,US,10019,212 9740902,GMT-05:00 America/New_York,-73.98,40.76,10112,0,0,0,0,0,0,0
21331,21331,Starbucks,22258-219066,Water St @ Broad (inside),Company Owned,1 New York Plaza,New York,NY,US,10004,212-785-8409,GMT-05:00 America/New_York,-74.01,40.7,10005,0,0,0,0,0,0,0
21332,21332,Starbucks,11277-104884,85th & Lexington,Company Owned,1261 Lexington Avenue,New York,NY,US,100282001,212-879-1764,GMT-05:00 America/New_York,-73.96,40.78,10028,0,0,1,0,1,0,0
21333,21333,Starbucks,7420-1902,29th & 5th,Company Owned,261 Fifth Avenue,New York,NY,US,100167701,212-779-1557,GMT-05:00 America/New_York,-73.99,40.75,10001,0,0,0,0,1,1,0
21334,21334,Starbucks,16627-169964,John & Water Streets,Company Owned,135 John Street,New York,NY,US,100383524,2123440894,GMT-05:00 America/New_York,-74.0,40.71,10038,0,0,0,0,1,1,0
21335,21335,Starbucks,26158-243772,40th btwn Madison & 5th,Company Owned,5 East 40th st,New York,NY,US,10016,2126897419,GMT-05:00 America/New_York,-73.98,40.75,10110,0,0,0,0,0,0,0
21336,21336,Starbucks,14300-116726,168th & Broadway,Company Owned,4001 Broadway,New York,NY,US,100321508,917-521-0342,GMT-05:00 America/New_York,-73.94,40.84,10032,0,0,0,0,0,1,0
21337,21337,Starbucks,10396-100662,21st & 5th,Company Owned,4 W. 21st Street,New York,NY,US,100106945,646-336-6583,GMT-05:00 America/New_York,-73.99,40.74,10011,0,0,0,0,1,1,0
21338,21338,Starbucks,7468-8466,39th & 8th,Company Owned,600 Eighth Ave.,New York,NY,US,100183000,212 9977341,GMT-05:00 America/New_York,-73.99,40.76,10018,0,0,0,0,0,0,0
21339,21339,Starbucks,15440-156484,43rd & Sixth,Company Owned,1101 - 1109 Avenue of the Americas,New York,NY,US,100366706,212-382-3917,GMT-05:00 America/New_York,-73.98,40.76,10112,0,0,0,0,0,0,0
21340,21340,Starbucks,7354-1272,70th & Broadway,Company Owned,2045 Broadway,New York,NY,US,100233702,2124961551,GMT-05:00 America/New_York,-73.98,40.78,10023,0,0,0,0,1,1,0
21341,21341,Starbucks,25039-239665,45th btwn Lex & 3rd,Company Owned,2 Grand Central Tower,New York,NY,US,10017,6466781753,GMT-05:00 America/New_York,-73.97,40.75,10017,0,0,0,0,1,1,0
21342,21342,Starbucks,7802-73320,50th & Lex,Company Owned,560 Lexington Avenue,New York,NY,US,100226828,212-751-2937,GMT-05:00 America/New_York,-73.97,40.76,10022,0,0,1,0,1,0,0
21343,21343,Starbucks,29939-255664,Broadway and 9th,Company Owned,771 Broadway,New York,NY,US,10003,6464459014,GMT-05:00 America/New_York,-73.99,40.73,10003,0,0,1,0,1,1,0
21344,21344,Starbucks,16576-168024,36th & 6th,Company Owned,977 Avenue of the Americas,New York,NY,US,100185436,212-695-2915,GMT-05:00 America/New_York,-73.99,40.75,10001,0,0,0,0,1,1,0
21345,21345,Starbucks,7655-22330,54th & Lex,Company Owned,630 Lexington Ave,New York,NY,US,100224614,212-521-8075,GMT-05:00 America/New_York,-73.97,40.76,10022,0,0,1,0,1,0,0
21346,21346,Starbucks,23557-230825,57th & Tenth,Company Owned,475 West 57th st,New York,NY,US,10019,2122475489,GMT-05:00 America/New_York,-73.99,40.77,10019,0,0,1,0,1,1,0
21347,21347,Starbucks,7691-52959,Liberty & Nassau,Company Owned,55 Liberty Street,New York,NY,US,100051003,212-227-0372,GMT-05:00 America/New_York,-74.01,40.71,10271,0,0,0,0,0,0,0
21348,21348,Starbucks,25533-241228,222 Broadway,Company Owned,222 Broadway,New York,NY,US,10007,6466476873,GMT-05:00 America/New_York,-74.01,40.71,10271,0,0,0,0,0,0,0
21349,21349,Starbucks,7874-82723,75th & Broadway,Company Owned,2140 Broadway,New York,NY,US,100238208,212-580-1141,GMT-05:00 America/New_York,-73.98,40.78,10023,0,0,0,0,1,1,0
21350,21350,Starbucks,7353-835,One Penn Plaza,Company Owned,1 Penn Plaza,New York,NY,US,101190002,(212) 760-3001,GMT-05:00 America/New_York,-73.99,40.75,10001,0,0,0,0,1,1,0
21351,21351,Starbucks,20759-207804,Broadway & Dyckman,Company Owned,4761 Broadway,New York,NY,US,10040,212-304-3632,GMT-05:00 America/New_York,-73.93,40.87,10034,0,0,0,0,0,1,0
21352,21352,Starbucks,7788-64366,Broadway & Thames,Company Owned,115 Broadway,New York,NY,US,100061604,212-732-9268,GMT-05:00 America/New_York,-74.01,40.71,10271,0,0,0,0,0,0,0
21353,21353,Starbucks,8769-93576,43rd & Broadway,Company Owned,1500 Broadway,New York,NY,US,100364015,212-221-7515,GMT-05:00 America/New_York,-73.99,40.76,10018,0,0,0,0,0,0,0
21354,21354,Starbucks,7245-595,57th Btwn Eighth & Ninth,Company Owned,322 West 57th Street,New York,NY,US,100193701,2123990714,GMT-05:00 America/New_York,-73.98,40.77,10019,0,0,1,0,1,1,0
21355,21355,Starbucks,17424-178284,100th & Columbus,Company Owned,"805 Columbus Avenue, 85 West 125th Street",New York,NY,US,10025,2122226582,GMT-05:00 America/New_York,-73.97,40.8,10025,0,0,1,0,1,1,0
21356,21356,Starbucks,7456-3949,125th & Lenox,Company Owned,77-83 West 125th Street,New York,NY,US,100274512,917-492-2454,GMT-05:00 America/New_York,-73.95,40.81,10027,0,0,0,0,1,1,0
21357,21357,Starbucks,75491-113947,Limited Brands-NYC,Licensed,1740 Broadway,New York,NY,US,100194315,,GMT-05:00 America/New_York,-73.98,40.77,10019,0,0,1,0,1,1,0
21358,21358,Starbucks,7393-1367,49th btwn 8th & 9th,Company Owned,325 W 49th St,New York,NY,US,100197316,(212) 765-2205,GMT-05:00 America/New_York,-73.99,40.76,10018,0,0,0,0,0,0,0
21359,21359,Starbucks,7285-1073,22nd & 6th,Company Owned,684 Avenue of the Americas,New York,NY,US,100105110,(212) 691-1948,GMT-05:00 America/New_York,-73.99,40.74,10011,0,0,0,0,1,1,0
21360,21360,Starbucks,7444-3689,Rockefeller Center Subway,Company Owned,30 Rockefeller Plaza,New York,NY,US,101120015,(212) 397-7950,GMT-05:00 America/New_York,-73.98,40.76,10112,0,0,0,0,0,0,0
21361,21361,Starbucks,15742-157884,Newburgh,Company Owned,1282 Route 300,Newburgh,NY,US,12550,845-567-3528,GMT-05:00 America/New_York,-74.07,41.51,12550,1,0,1,1,0,1,1
21362,21362,Starbucks,76558-95722,Target Newburgh T-2076,Licensed,50 SR 17K,Newburgh,NY,US,12550,,GMT-05:00 America/New_York,-74.06,41.51,12550,1,0,1,1,0,1,1
21363,21363,Starbucks,75921-104040,Sheraton at the Falls Hotel,Licensed,300 Third Street,Niagara Falls,NY,US,143031102,716-284-4200,GMT-05:00 America/New_York,-79.06,43.09,14303,0,0,0,0,0,0,0
21364,21364,Starbucks,21487-208946,Fashion Outlets of Niagara Falls,Company Owned,1900 Military Road,Niagara Falls,NY,US,14304,7162970809,GMT-05:00 America/New_York,-78.98,43.1,14304,1,0,0,1,0,1,0
21365,21365,Starbucks,19901-201424,"Niagara Falls, Niagara Falls Blvd",Company Owned,"6690 Niagara Falls Boulevard, 100",Niagara Falls,NY,US,14304,7162832804,GMT-05:00 America/New_York,-78.99,43.09,14304,1,0,0,1,0,1,0
21366,21366,Starbucks,7363-206104,Niskayuna Shoprite Square,Company Owned,"2303 Nott Street East, Sunset Plaza",Niskayuna,NY,US,12309,5183771028,GMT-05:00 America/New_York,-73.89,42.82,12308,0,0,0,0,1,1,0
21367,21367,Starbucks,16421-157664,North Babylon,Company Owned,1238 Deer Park Ave,North Babylon,NY,US,117033109,631-667-1647,GMT-05:00 America/New_York,-73.32,40.74,11703,0,0,0,0,1,1,0
21368,21368,Starbucks,13587-107917,North Merrick,Company Owned,"1713 Merrick Avenue, Crescent Bay Shopping Center",North Merrick,NY,US,115662719,516-771-1904,GMT-05:00 America/New_York,-73.56,40.68,11566,0,0,0,0,1,0,0
21369,21369,Starbucks,10283-100401,Northport Village,Company Owned,832A Fort Salonga Road,Northport,NY,US,117682276,631-754-0840,GMT-05:00 America/New_York,-73.33,40.9,11768,0,0,1,0,1,1,1
21370,21370,Starbucks,7449-6007,Nyack,Company Owned,80 Main Street,Nyack,NY,US,109603131,845-353-4069,GMT-05:00 America/New_York,-73.92,41.09,10960,0,0,0,0,0,0,0
21371,21371,Starbucks,7503-7287,Bohemia,Company Owned,"4577 Sunrise Highway, The Sands Shopping Center",Oakdale,NY,US,117164605,631-218-3179,GMT-05:00 America/New_York,-73.12,40.75,11769,0,0,0,0,0,1,0
21372,21372,Starbucks,7248-839,The Sands (Oceanside),Company Owned,3549A Long Beach Road,Oceanside,NY,US,115725700,(516) 536-4363,GMT-05:00 America/New_York,-73.64,40.62,11572,0,0,1,0,1,1,0
21373,21373,Starbucks,25937-242946,Oceanside-Long Beach Rd.,Company Owned,2755 Long Beach Rd.,Oceanside,NY,US,11572,5169651816,GMT-05:00 America/New_York,-73.64,40.64,11572,0,0,1,0,1,1,0
21374,21374,Starbucks,5032-141554,SUNY Oneonta,Licensed,"108 Ravine Pkwy, Hunt Student Union",Oneonta,NY,US,138202625,6074363222,GMT-05:00 America/New_York,-75.06,42.47,13820,1,0,1,0,0,1,0
21375,21375,Starbucks,76961-121685,Target Orchard Park T-1057.,Licensed,5622 Amanda Ln,Orchard Park,NY,US,141271555,716-821-9511,GMT-05:00 America/New_York,-78.78,42.79,14219,0,0,0,0,1,1,0
